anio,potencia_hp,cilindrada_cm3,peso_kg,puertas,airbags,tipo_combustible,largo_mm,ancho_mm,alto_mm,traccion,transmision_automatica,torque_nm,seguridad_esp_abs,consumo_litros_100km,emisiones_co2_g_km,cero_a_cien_seg,capacidad_baul_litros,rango_precio
2023,156,2340,1319,4,4,0,5096,1686,1277,2,0,100,1,3.82,80,12.47,457,3
2018,106,1804,1637,5,5,1,4420,1771,1434,0,0,230,1,4.43,103,13.96,276,0
2022,174,2196,1204,4,7,0,4534,1865,1530,0,1,100,1,3.5,78,10.91,425,3
2022,96,1555,1834,3,2,0,4379,1815,1389,1,0,201,1,6.14,142,12.91,553,1
2020,173,894,1069,4,6,0,4632,1821,1524,1,0,262,1,3.5,89,10.41,392,2
2015,187,1934,1804,5,2,0,4870,1770,1465,0,0,177,0,8.82,188,11.55,190,0
2006,148,2163,1146,5,2,1,4999,1753,1435,0,1,155,0,4.69,79,11.01,393,0
2005,133,2088,1400,4,2,0,4271,1843,1522,1,1,216,1,5.65,120,11.99,420,0
2009,156,2011,1277,2,3,1,4830,1735,1504,0,1,170,1,4.23,78,12.31,468,0
2013,60,1626,1314,4,4,0,4665,1847,1484,1,0,231,0,4.17,75,12.28,517,0
2019,152,1397,1600,3,9,0,4792,1879,1531,1,0,158,1,4.98,108,12.81,525,0
2014,135,2076,1775,2,9,1,4472,1713,1466,0,0,214,1,5.65,121,13.55,367,2
2005,138,2013,1698,4,2,0,4444,1724,1318,1,1,199,1,4.64,116,13.01,318,0
2009,168,1520,1299,5,9,1,4781,1736,1420,0,0,219,1,3.75,75,12.12,284,0
2024,137,2355,1446,2,7,0,4786,1663,1306,2,1,318,1,5.3,118,11.53,335,2
2024,94,1359,1204,5,6,0,4970,1742,1503,2,1,232,1,4.9,124,12.05,432,0
2012,134,1508,1152,5,8,0,4560,1884,1522,1,1,250,1,3.75,76,11.91,262,3
2021,143,2618,1113,5,5,0,4468,1696,1525,2,1,183,1,3.96,93,11.74,296,3
2019,145,2234,1291,4,4,1,3762,1886,1489,1,0,233,0,4.2,107,12.5,417,0
2023,146,1621,1462,4,6,0,4017,1745,1527,0,0,204,0,4.63,76,11.37,313,2
2022,182,1944,922,3,7,0,4382,1949,1324,0,0,222,1,3.5,80,10.14,411,3
2017,97,1877,1388,4,7,0,4170,1725,1441,0,0,259,1,3.76,96,12.36,299,0
2012,147,800,1779,4,3,0,4744,1768,1337,0,1,190,1,4.9,103,12.58,410,3
2017,192,1347,1680,4,9,0,4107,1707,1421,1,0,196,1,4.66,122,11.23,302,1
2011,71,1775,1254,3,4,1,4350,1725,1579,0,1,191,1,3.5,79,12.47,207,1
2011,147,1622,1051,3,8,0,4361,1887,1537,1,1,190,1,4.28,117,11.29,465,1
2017,117,1924,1515,5,4,0,4861,1818,1503,0,0,230,0,4.67,111,13.29,325,1
2016,125,2365,850,5,2,0,4318,1862,1435,0,0,198,1,3.51,97,10.39,355,1
2016,104,1639,1678,4,9,0,4636,1675,1371,0,0,310,1,5.88,135,13.4,319,0
2012,133,1271,1347,5,6,0,4559,1832,1465,2,0,381,1,3.99,75,12.66,431,1
2013,214,1962,1858,4,3,1,4771,1702,1539,0,1,186,1,7.68,147,11.94,416,0
2005,89,1637,968,4,2,0,4755,1673,1483,0,1,238,1,3.84,96,12.12,433,1
2017,93,1722,1630,5,3,1,4490,1799,1323,0,1,282,1,3.56,85,13.59,329,1
2016,88,1654,1375,4,3,0,3991,1798,1458,2,0,204,0,3.88,82,12.74,366,0
2023,209,2921,1317,4,9,0,4430,1784,1297,0,1,160,1,4.68,128,11.28,415,3
2015,122,800,1058,4,3,1,4494,1837,1514,1,1,324,1,3.5,75,11.34,520,3
2014,139,1606,1549,4,3,1,4586,1850,1395,0,1,261,1,4.71,105,12.93,409,1
2006,124,1798,1569,4,8,1,4279,1898,1352,0,1,239,1,3.89,86,12.53,285,0
2008,102,1409,1846,4,9,0,4842,1685,1515,1,1,307,1,5.69,102,13.59,411,2
2011,131,2250,1652,4,3,1,4504,1900,1495,1,0,266,1,6.24,128,12.64,367,2
2012,238,2207,1252,4,7,1,4224,1931,1469,1,1,217,1,3.64,101,11.26,196,3
2012,196,1776,1149,4,6,1,4363,1751,1625,0,0,161,1,3.85,75,11.9,213,3
2012,106,1665,1058,4,6,0,5079,1647,1501,2,0,190,1,3.5,84,11.2,385,2
2020,166,1744,1768,5,4,1,4699,1669,1398,0,0,292,1,4.6,81,12.38,384,3
2007,107,1748,1205,5,8,0,4815,1743,1492,2,0,261,0,3.69,75,11.04,360,1
2011,69,1761,1770,4,9,1,4188,1941,1427,0,0,209,1,5.43,92,14.4,455,0
2008,181,1706,1531,5,7,0,4293,1781,1551,0,0,326,1,4.48,111,11.72,293,3
2011,186,1926,1482,2,9,1,4296,1731,1472,0,1,211,0,6.15,113,11.65,251,0
2018,182,2177,1323,4,2,1,4555,1725,1480,1,1,279,1,3.5,86,11.59,307,3
2005,121,1185,1565,4,7,0,4448,1674,1335,1,1,233,0,5.89,120,12.84,322,0
2011,133,1275,1396,4,9,0,4353,1850,1455,0,1,336,1,5.09,114,11.86,373,2
2005,170,926,1308,5,6,0,4391,1773,1445,0,0,265,1,4.2,98,12.09,306,3
2024,156,2233,1574,5,9,1,4262,1948,1368,0,1,223,1,4.73,77,12.76,183,2
2019,124,1925,1364,4,4,1,4446,1830,1432,0,1,209,1,5.38,116,12.81,180,1
2009,75,2053,1200,4,9,1,4834,1846,1485,1,0,219,1,5.81,127,11.89,399,0
2008,145,1085,1550,4,9,1,4046,1761,1450,0,1,176,1,3.78,91,12.02,269,0
2006,183,2692,1384,4,6,0,4604,1693,1337,0,1,138,1,6.04,115,11.6,200,3
2014,92,1496,1522,3,7,0,4914,1710,1428,0,0,239,1,4.45,87,13.22,444,1
2020,166,1884,1287,5,6,0,4445,1670,1413,0,1,188,1,3.5,84,11.98,516,3
2016,153,2227,1098,5,4,1,4341,1853,1465,2,0,188,0,3.86,96,10.69,369,2
2022,170,1307,1834,5,6,0,4777,1749,1457,0,1,215,0,5.6,113,13.13,409,2
2011,175,1527,1787,4,9,1,4205,1856,1417,2,1,223,0,3.72,75,11.99,399,3
2010,112,1890,1621,2,2,1,4493,1791,1414,1,0,220,1,5.27,105,12.3,180,0
2014,75,3229,1303,4,3,0,4188,1757,1455,0,1,324,0,6.19,117,12.9,454,0
2009,119,1951,1325,5,5,1,3939,1686,1527,0,0,260,1,3.63,80,11.32,480,2
2024,176,2603,1746,3,4,0,4454,1804,1472,1,0,346,0,5.84,110,11.6,545,3
2008,118,2403,1312,3,6,0,4121,1763,1564,1,1,194,0,5.69,142,13.24,334,0
2014,112,1984,1242,2,4,0,4496,1852,1541,0,1,267,1,5.83,132,13.06,279,2
2015,67,1305,1868,5,7,0,4835,1723,1570,2,0,197,1,6.03,151,15.11,510,2
2006,210,2330,1388,5,2,0,5056,1829,1559,0,1,186,0,6.19,91,11.63,438,3
2014,173,1051,1842,4,4,0,4528,1911,1575,0,0,349,1,4.74,79,12.79,462,1
2014,171,2600,1050,2,7,0,4806,1802,1358,0,0,174,1,4.25,110,10.76,327,2
2010,179,1900,1530,5,5,0,4620,1843,1502,1,1,100,1,5.93,118,11.8,408,2
2007,163,800,1918,4,7,0,4385,1826,1547,0,0,178,1,4.51,79,13.2,284,2
2005,130,1630,1407,3,7,0,3923,1932,1562,0,0,100,1,5.12,110,12.87,371,0
2005,133,2127,1334,4,4,1,4988,1810,1388,0,1,163,1,4.82,104,12.64,358,0
2014,123,1681,1108,4,5,0,4185,1836,1503,0,1,168,1,3.8,82,11.34,586,0
2006,245,2158,1671,4,9,0,4915,1777,1456,0,1,222,0,6.5,152,11.74,438,2
2024,162,1375,1207,5,9,1,4661,1718,1598,2,1,100,0,3.5,76,11.11,190,3
2009,121,1147,1376,4,2,1,4207,1683,1339,0,1,292,1,3.5,76,12.21,372,2
2018,159,1764,1091,4,7,0,4594,1881,1388,2,1,107,1,3.5,91,12.36,415,2
2018,100,1816,1789,4,5,1,5140,1699,1305,1,0,212,0,5.02,105,12.46,348,1
2014,200,1626,1689,4,2,0,4961,1840,1462,1,0,201,1,6.57,144,13.08,291,0
2022,114,2414,1392,2,7,1,4346,1813,1631,2,0,270,1,5.2,121,12.55,439,1
2007,160,1375,1111,4,2,0,4286,1853,1446,0,0,241,1,3.5,83,10.82,290,3
2009,183,1957,1784,4,4,0,4530,1739,1458,0,0,291,1,6.0,116,12.21,432,1
2010,155,1834,1309,4,7,0,4450,1717,1494,0,1,198,1,4.36,95,11.45,285,0
2007,144,1022,1124,5,8,1,4860,1810,1441,0,1,192,1,3.5,78,11.29,339,3
2010,140,1140,959,4,5,0,4722,1757,1479,0,1,245,1,3.5,75,11.38,471,0
2011,138,1806,1239,4,8,0,3992,1682,1481,1,0,282,1,5.29,108,11.42,413,3
2020,117,2791,1036,3,8,0,4638,1935,1382,1,0,270,1,6.36,113,10.91,386,3
2011,122,2090,1244,4,5,1,4446,1717,1442,0,0,239,1,3.5,75,11.69,376,1
2022,199,937,1586,4,3,0,4511,1701,1509,1,0,234,1,4.81,100,10.8,388,3
2020,136,800,1306,5,7,0,4575,1761,1524,0,0,218,1,3.8,85,11.02,311,0
2023,109,2167,1489,4,2,0,4860,1880,1554,0,1,245,1,4.93,92,12.0,253,0
2007,119,1752,1219,5,9,1,4793,1607,1477,0,0,342,1,3.5,87,12.81,436,0
2024,184,2371,1416,4,5,0,4275,1874,1478,0,1,205,1,5.37,101,11.97,514,3
2017,167,1360,1880,5,8,1,4482,1707,1510,0,0,198,1,6.64,156,12.91,434,1
2024,162,1975,1313,2,7,0,4365,1801,1402,0,0,194,1,4.66,108,11.49,400,2
2012,130,2223,1496,4,5,0,3995,1726,1399,0,1,243,1,4.97,142,12.84,260,0
2024,163,1576,1009,2,9,0,4467,1939,1440,0,1,100,0,3.5,83,11.87,460,2
2016,114,1587,1780,2,8,0,5053,1790,1348,1,0,212,1,4.78,84,13.24,433,1
2006,130,1813,1281,5,9,0,3986,1723,1483,0,1,273,1,4.74,119,13.09,438,0
2013,179,2071,1663,5,2,0,4493,1756,1534,1,0,188,1,6.47,175,11.96,474,1
2007,175,1793,1369,4,5,1,4483,1787,1393,1,1,231,0,3.59,75,12.1,522,2
2023,101,2287,1553,4,9,0,4586,1794,1485,0,0,347,1,3.5,84,13.12,282,1
2011,106,1569,1568,4,8,0,4211,1815,1400,0,0,240,0,5.41,133,12.1,258,0
2009,144,1136,1287,4,5,0,4072,1780,1369,2,1,100,1,3.58,76,11.97,384,0
2016,209,2788,1673,5,2,0,4086,1670,1614,0,1,135,1,5.98,88,10.83,289,3
2013,63,1498,1210,4,4,0,4899,1753,1370,0,1,205,1,3.5,75,12.69,288,1
2006,151,1516,1594,5,6,0,4205,1829,1348,2,0,172,1,5.69,115,12.01,483,1
2021,85,1767,1302,4,7,0,4350,1726,1467,1,1,226,1,3.97,106,12.48,286,1
2021,115,1834,1487,5,9,0,5131,1834,1471,1,0,202,0,5.66,123,12.15,392,3
2019,125,1607,1285,2,2,1,4280,1783,1503,1,0,290,1,4.1,81,12.18,229,0
2017,123,1791,1412,4,5,0,4603,1763,1610,0,0,155,1,4.55,92,11.62,389,1
2013,119,1780,1131,5,4,1,4819,1876,1388,1,0,208,1,3.5,76,12.75,493,0
2015,140,1887,1462,3,9,0,4805,1641,1404,0,0,233,1,5.18,115,12.38,493,2
2015,119,800,1411,3,3,1,4101,1726,1579,2,1,240,1,3.5,75,12.01,467,1
2008,82,2740,1265,4,3,0,4286,1879,1525,0,0,229,1,4.14,94,12.73,370,0
2006,171,1726,1386,4,4,0,4591,1926,1514,0,1,100,1,6.49,132,12.42,484,2
2010,170,2090,1434,5,2,1,5079,1963,1403,0,0,225,0,5.11,75,11.85,432,3
2014,174,1111,1246,5,7,0,4272,1784,1540,1,1,211,1,3.5,84,10.9,337,3
2008,78,1564,1368,4,6,0,4352,1817,1514,0,0,272,0,3.5,83,13.94,412,0
2007,152,1464,1149,5,6,1,4626,1845,1465,1,0,263,1,3.5,75,11.66,463,2
2022,167,2535,1986,4,9,0,4686,1882,1403,0,1,234,1,6.61,137,12.32,265,3
2012,99,1507,1665,5,5,0,4704,1805,1459,0,1,239,1,5.34,116,13.37,289,0
2016,140,2179,1468,4,4,0,4246,1854,1582,0,1,301,1,3.62,89,12.22,364,2
2015,135,1475,1693,4,5,0,4340,1817,1362,0,0,289,1,4.98,100,12.57,266,1
2019,214,1574,905,2,8,1,4565,1822,1386,1,1,237,1,3.5,82,9.63,270,3
2019,217,1677,850,2,6,0,4879,1707,1400,2,1,349,1,3.5,75,10.23,348,3
2010,73,2442,1300,5,3,0,4428,1754,1417,1,1,182,0,5.1,115,12.33,467,0
2021,240,855,1055,3,7,0,4493,1738,1449,0,0,149,1,3.5,77,9.82,467,3
2012,103,1142,1341,4,7,1,4192,1685,1527,0,0,219,1,4.47,106,12.48,403,1
2021,179,826,1451,4,3,1,5059,1648,1487,2,0,198,1,3.5,75,11.27,406,3
2013,179,1256,1630,2,6,0,4546,1746,1455,1,1,100,1,4.28,84,12.04,569,3
2007,100,1394,1115,4,6,1,4823,1759,1472,1,0,181,1,3.5,75,12.32,338,1
2020,160,993,1500,4,3,0,4509,1788,1500,0,0,241,1,3.73,76,11.35,402,3
2005,136,1433,1404,5,2,1,4526,1824,1315,1,1,217,1,3.5,76,11.89,327,1
2020,162,800,1487,4,7,0,4050,1795,1536,0,1,173,1,4.68,78,11.38,256,2
2005,149,1291,1270,5,6,0,3855,1759,1384,1,1,223,1,4.12,85,11.36,473,2
2009,188,2400,1746,5,7,0,4876,1707,1415,2,1,227,0,7.37,176,12.41,359,2
2017,143,2002,1374,4,5,1,4523,1850,1477,2,0,263,1,5.24,108,12.22,444,3
2023,133,1894,1844,4,6,1,4562,1772,1444,0,1,182,0,4.49,95,12.71,359,1
2013,184,1299,1202,5,9,0,4125,1745,1489,1,0,272,1,3.5,75,11.36,485,2
2007,163,1032,1586,5,3,0,4229,1765,1461,0,0,155,0,5.9,128,12.08,285,3
2009,169,1230,1385,4,7,0,4819,1721,1427,0,0,190,1,4.52,100,10.71,490,0
2022,113,1778,1318,5,3,0,5022,1738,1572,1,0,322,0,4.74,102,12.18,472,2
2019,98,2234,1558,5,2,0,4314,1735,1507,0,1,159,0,6.41,144,13.76,215,0
2007,117,2251,1325,4,9,0,4701,1757,1474,0,1,180,1,5.98,126,11.21,338,1
2012,115,2115,850,5,3,0,4557,1832,1505,1,0,145,1,3.88,80,12.32,474,0
2010,171,1431,850,4,7,0,4464,1813,1394,1,0,170,0,4.05,76,10.08,526,1
2008,179,1812,1718,5,6,1,5056,1904,1624,0,0,228,1,5.12,121,11.1,458,2
2021,134,1639,1708,5,8,0,4364,1877,1363,0,0,262,1,5.8,106,12.69,342,2
2017,197,1699,1872,2,6,0,4872,1937,1459,1,1,219,1,5.91,133,12.98,302,3
2008,195,2819,1396,2,7,0,4614,1825,1427,0,1,201,1,6.83,187,11.38,433,0
2018,150,919,1077,4,9,0,4495,1823,1424,0,0,145,1,3.5,89,11.34,342,1
2013,107,1683,1295,5,8,0,4912,1741,1414,0,0,176,1,3.5,82,13.38,353,1
2006,203,2406,1403,4,7,1,4587,1846,1388,1,1,127,1,5.41,117,11.59,362,2
2013,138,1067,1148,5,3,0,4471,1728,1545,0,1,264,1,3.5,76,13.53,459,1
2008,145,1478,1812,4,3,0,4914,1662,1354,0,1,268,1,5.03,97,13.74,549,0
2009,126,1535,1960,4,5,1,4875,1902,1529,2,0,218,1,6.61,133,13.24,482,0
2022,104,1688,1520,5,7,0,4861,1680,1502,2,0,246,1,5.61,133,12.77,388,2
2019,81,1002,1397,4,7,0,3600,1815,1420,1,0,273,1,3.6,83,12.43,281,0
2007,165,2098,1076,4,8,1,4632,1710,1493,1,1,226,1,3.5,81,11.42,442,3
2022,109,2133,1787,2,2,0,4564,1870,1437,2,0,304,1,6.51,167,13.4,532,1
2016,262,2054,1419,3,3,0,4490,1881,1362,0,1,159,1,5.61,121,10.55,470,3
2022,97,1365,1328,3,3,1,4683,1822,1363,0,0,199,1,3.55,76,11.46,402,1
2019,90,1843,1520,4,6,1,4578,1880,1502,1,1,192,0,4.66,75,13.85,339,1
2011,160,1350,1254,4,7,0,4703,1781,1498,2,0,259,0,3.89,112,11.97,416,1
2015,201,1634,1437,4,2,0,4420,1959,1469,1,1,134,1,4.42,92,10.71,484,2
2015,143,2877,1039,2,8,1,4949,1840,1419,0,0,307,0,3.5,80,11.26,410,2
2019,163,1848,1672,4,4,0,4734,1708,1435,2,1,254,1,4.99,104,13.1,375,3
2009,66,1206,1374,4,7,0,4663,1786,1424,1,0,325,1,4.57,95,13.31,321,0
2011,113,1890,1690,5,8,0,4648,1768,1310,0,1,218,1,6.15,131,12.71,614,0
2009,97,1124,1350,4,2,1,4847,1760,1455,2,1,187,1,3.99,75,13.23,307,2
2010,64,1200,1366,2,8,0,4807,1647,1492,1,0,259,1,3.5,75,12.77,297,1
2008,145,1279,1097,4,9,0,4466,1811,1455,1,0,282,0,3.5,89,11.49,394,3
2005,60,1578,1590,5,9,0,4797,1669,1592,2,0,177,1,5.14,121,12.71,368,0
2023,87,2268,1181,5,3,0,4552,1600,1370,0,0,100,1,3.56,75,9.56,471,0
2006,119,2089,1278,5,5,1,5075,1752,1397,1,1,110,1,4.34,96,11.76,486,0
2022,107,2061,1400,5,3,0,4829,1720,1461,0,0,236,1,3.8,93,12.64,277,1
2005,156,1251,1430,4,5,0,4312,1711,1470,2,0,312,1,5.59,111,11.66,308,2
2020,152,1529,973,5,9,1,5199,1600,1298,2,0,142,1,3.5,77,11.31,312,2
2011,176,1936,1342,2,8,0,3869,1712,1498,1,0,204,1,6.16,154,12.04,438,1
2015,170,1486,1599,5,8,0,4691,1766,1470,1,0,199,1,5.5,97,11.76,422,3
2010,186,1661,1305,5,5,0,4291,1729,1280,1,1,335,1,3.68,87,11.22,340,2
2014,140,2021,1344,5,9,1,5065,1811,1441,0,0,356,1,5.76,126,10.5,411,1
2014,152,1626,1441,4,9,1,4576,1891,1385,0,1,245,1,4.19,110,11.23,281,1
2015,160,1913,1369,5,8,1,4262,1821,1414,0,1,274,0,4.15,93,11.11,308,3
2012,146,2596,1142,3,8,0,4420,1862,1343,1,0,272,1,4.86,101,11.67,261,3
2015,124,1714,1391,4,7,0,4286,1869,1483,1,1,143,1,5.06,107,12.2,390,0
2021,127,2390,1649,4,2,0,4408,1698,1591,1,1,262,1,6.38,179,12.55,392,1
2013,107,2080,1137,4,4,1,4401,1815,1471,0,1,159,1,3.5,75,11.7,290,2
2012,157,1066,1306,4,8,0,4275,1860,1277,1,0,210,1,3.7,88,11.06,412,0
2007,136,1249,1055,4,4,0,4581,1745,1473,0,1,288,1,3.55,76,12.13,477,2
2012,113,1383,1635,4,3,1,4617,1717,1434,2,0,225,1,4.84,116,12.77,289,1
2007,114,1373,1377,4,9,0,4201,1822,1362,2,0,286,1,5.02,127,12.78,344,0
2008,92,1755,1187,4,5,0,4003,1661,1478,0,0,298,1,4.46,98,10.75,415,2
2024,179,2107,1423,4,8,0,4593,1693,1520,1,0,115,0,4.47,93,11.82,381,2
2006,143,2428,1099,5,4,0,4660,1727,1397,0,1,100,1,4.31,89,11.29,259,2
2014,105,1954,1142,3,4,1,4719,1816,1319,0,0,290,0,3.5,75,11.66,344,0
2021,172,1577,1035,5,4,0,4665,1798,1289,1,0,292,1,3.78,84,11.62,339,3
2024,118,800,1133,4,4,1,4972,1863,1397,1,1,235,1,3.5,75,11.72,374,3
2007,84,1835,1739,2,5,0,4799,1706,1438,0,0,244,0,5.94,116,13.57,374,0
2008,181,1813,1217,4,4,0,5200,1702,1409,0,0,274,0,4.66,77,10.45,534,2
2012,119,1891,1517,4,8,1,5200,1822,1395,0,0,272,1,4.54,98,12.43,375,3
2016,124,2853,1191,4,4,1,3973,1716,1495,0,1,202,1,4.39,96,11.04,215,1
2024,142,2420,1590,3,5,0,3841,1732,1487,0,1,277,1,5.0,116,12.54,375,3
2009,186,2193,1143,4,8,0,4498,1631,1466,0,1,199,0,4.82,92,11.39,536,0
2008,141,1319,1410,2,5,1,4651,1803,1515,2,1,235,1,3.51,77,12.89,369,1
2010,92,1544,1413,2,2,1,4477,1903,1397,0,1,232,1,3.86,79,12.33,341,1
2022,162,1753,1982,4,2,0,4711,1698,1362,0,1,168,0,7.22,178,12.8,355,1
2005,121,1412,1558,5,5,0,4419,1862,1408,0,1,175,1,5.59,107,12.38,431,0
2012,216,2050,1252,4,7,0,4292,1775,1403,0,1,354,1,4.24,108,10.86,347,1
2007,140,1978,1571,4,9,0,4337,1639,1286,1,1,166,1,5.61,149,11.98,237,2
2008,60,1256,1935,4,3,0,4440,1708,1406,0,0,242,1,7.35,164,12.66,317,0
2023,154,2398,993,4,6,0,4753,1703,1538,0,0,255,1,3.69,86,10.31,379,3
2005,218,1851,1189,3,4,0,4354,1755,1514,2,0,217,1,4.55,111,10.53,426,2
2011,203,935,1341,4,5,0,4413,1814,1492,1,0,260,0,4.41,83,10.96,327,3
2023,213,1774,1296,4,5,0,4671,1928,1461,0,1,240,1,4.39,90,11.47,358,3
2017,99,1941,1317,4,4,0,4440,1666,1566,0,1,168,0,4.33,98,13.05,383,0
2006,176,2286,1074,4,2,0,4835,1741,1365,1,1,252,0,3.98,112,10.87,315,1
2014,111,1631,1751,4,2,0,4224,1708,1373,1,1,187,1,5.71,105,12.32,365,0
2024,149,2214,1044,4,6,1,4159,1679,1540,2,1,324,0,3.6,92,11.64,415,2
2013,89,1894,1350,5,3,0,4591,1788,1452,0,1,246,1,5.86,126,12.73,275,0
2015,114,1142,1661,4,4,0,4621,1780,1396,1,0,178,1,3.75,82,12.6,409,2
2015,113,1092,1392,4,2,0,4241,1635,1494,0,0,241,1,5.48,141,12.96,276,0
2018,176,2361,1155,4,2,0,4903,1781,1415,0,0,165,1,4.31,121,11.27,291,2
2008,172,2398,1063,5,3,0,5077,1684,1383,1,0,235,1,5.34,124,10.94,330,3
2021,151,1961,1343,5,5,0,4312,1781,1381,1,0,206,1,4.02,102,11.77,498,3
2024,86,2548,1211,5,3,0,4946,1882,1476,0,0,170,0,3.5,75,12.7,236,1
2007,128,2328,1451,4,3,0,3785,1817,1466,0,0,170,1,4.67,95,11.75,324,2
2021,110,2142,1050,4,4,0,4823,1794,1571,1,0,366,0,3.65,75,11.05,385,3
2021,175,1344,1603,5,4,0,4243,1738,1427,0,1,225,1,5.19,106,12.07,479,1
2019,187,2666,1429,4,2,0,4793,1785,1425,0,0,194,1,5.66,134,10.71,561,2
2012,182,2068,1447,5,2,0,4212,1825,1565,0,1,184,1,5.1,115,11.78,338,3
2014,110,1607,1760,4,9,0,4479,1817,1529,0,0,248,1,6.61,180,13.06,429,1
2021,60,1466,1291,4,7,1,4257,1772,1462,1,1,182,0,3.5,94,12.92,367,0
2008,69,1928,1219,4,2,0,4436,1797,1325,0,1,154,0,4.82,104,12.49,369,0
2021,197,964,1263,4,4,0,5049,1675,1385,0,1,218,1,5.86,117,12.25,414,3
2023,124,2150,1352,5,5,0,4468,1721,1366,1,0,218,1,4.76,121,12.58,235,0
2018,110,1323,1377,3,9,0,5133,1837,1453,0,1,195,1,3.61,93,12.48,389,2
2011,206,1985,1192,4,9,1,4384,1847,1409,1,0,167,0,4.07,90,10.77,419,3
2016,191,1539,894,4,8,0,4948,1787,1578,0,0,197,1,3.58,86,11.12,313,3
2006,141,1668,1260,5,2,0,4012,1898,1324,1,1,192,1,4.76,113,11.58,411,0
2023,128,1422,1490,4,5,0,4414,1821,1357,1,0,183,0,4.58,87,11.66,222,2
2011,135,1719,1434,5,5,1,4339,1761,1470,1,0,237,1,5.33,93,12.18,385,2
2006,149,2745,1700,5,7,0,4961,1682,1492,0,1,354,1,8.0,175,12.96,509,2
2020,204,2493,1889,4,8,1,4556,1895,1243,1,0,300,1,5.92,120,12.42,361,3
2018,157,1977,1590,5,4,1,3874,1842,1311,1,1,337,1,4.14,90,12.89,279,1
2017,169,1787,1746,5,6,1,4107,1924,1429,0,0,186,1,5.31,109,11.82,245,1
2006,187,2222,1592,4,4,0,4196,1953,1558,0,0,320,1,5.55,94,10.89,412,3
2020,93,2365,1827,4,3,0,4780,1677,1601,0,0,234,1,7.2,113,12.99,470,0
2017,170,1385,1863,4,4,0,4742,1677,1417,0,0,279,1,6.05,146,12.84,378,0
2020,128,1761,1638,4,7,1,4410,1600,1436,0,1,247,1,6.66,127,12.29,335,1
2021,60,889,1577,2,5,0,4335,1853,1383,2,1,199,1,5.42,115,12.37,203,1
2009,60,2362,1349,5,7,0,4715,1833,1501,2,0,263,1,4.53,92,12.86,397,2
2009,99,2833,1390,4,7,0,4161,1788,1572,0,0,249,1,5.57,107,12.05,312,3
2023,161,1840,1316,4,4,1,4637,1682,1550,2,1,114,1,3.5,75,10.76,326,3
2015,145,800,1555,2,9,1,4612,1773,1448,1,0,213,1,3.5,83,12.21,528,2
2013,147,2104,1220,4,2,0,4418,1795,1383,0,0,272,1,4.72,100,11.24,216,2
2010,218,1348,1352,4,9,0,4619,1843,1451,2,0,237,1,3.5,84,11.89,233,3
2017,89,1468,850,4,2,1,4531,1802,1560,1,1,248,1,3.5,81,11.79,403,1
2020,139,2113,1831,4,5,1,4649,1833,1418,0,0,175,1,6.38,139,13.15,349,2
2005,152,1927,1345,3,8,1,4100,1770,1305,0,0,235,1,4.04,94,11.66,324,0
2016,111,1556,1514,4,7,0,4684,1875,1421,0,1,214,1,4.61,102,12.44,409,3
2024,141,1475,1764,5,4,0,4808,1831,1428,2,1,208,0,6.49,169,12.64,409,0
2010,76,1863,1475,4,9,1,4596,1685,1304,0,1,179,1,5.81,135,13.79,292,1
2010,196,1595,1761,4,3,0,4680,1891,1469,0,1,275,0,5.08,126,12.72,332,2
