anio,potencia_hp,cilindrada_cm3,peso_kg,puertas,airbags,tipo_combustible,largo_mm,ancho_mm,alto_mm,traccion,transmision_automatica,torque_nm,seguridad_esp_abs,consumo_litros_100km,emisiones_co2_g_km,cero_a_cien_seg,capacidad_baul_litros,rango_precio
2005,216,800,1569,4,5,0,4700,1800,1530,0,0,244,0,3.98,96,10.88,434,1
2012,117,808,1423,4,5,0,4172,1791,1400,2,0,232,1,4.63,108,12.26,213,2
2005,220,2143,1438,4,4,0,4712,1736,1408,0,0,307,1,5.2,107,11.43,356,3
2019,96,2107,1046,2,6,0,5017,1717,1417,0,1,278,1,4.51,99,11.81,468,1
2016,164,2267,1136,2,7,0,4126,1686,1339,0,1,298,1,5.31,105,11.31,290,3
2007,92,1669,1476,4,6,0,4753,1750,1353,0,0,217,1,4.7,104,12.61,437,0
2006,86,1144,1002,5,8,0,4474,1814,1305,0,0,284,1,3.52,76,12.0,589,0
2019,146,1522,1463,5,5,0,4632,1771,1487,0,1,177,1,4.96,117,11.8,441,2
2009,167,2062,1233,5,8,1,4161,1794,1544,2,1,179,1,4.58,112,11.44,288,3
2021,89,1393,1195,2,5,0,4511,1884,1456,0,1,274,1,3.5,79,11.97,584,0
2011,187,1425,1557,5,3,1,4547,1756,1358,2,0,234,1,4.84,99,11.83,449,3
2015,108,1077,1229,5,7,0,4910,1805,1554,1,1,172,1,3.62,81,12.53,482,1
2006,145,1193,1184,5,3,0,5114,1848,1424,1,1,277,1,3.5,76,10.73,425,2
2015,155,2201,1229,5,2,0,4592,1823,1322,0,0,308,1,5.2,110,11.46,311,2
2005,164,2006,1410,4,7,0,4398,1813,1299,1,1,266,1,5.98,135,11.8,365,1
2009,68,1194,2077,4,4,1,5136,1788,1464,0,0,299,1,5.6,105,14.41,373,0
2023,205,1235,870,4,7,0,4472,1937,1565,0,1,276,1,3.5,75,10.0,542,3
2024,162,1495,1391,2,5,1,4487,1776,1419,0,0,275,1,3.79,81,11.62,489,2
2013,123,2053,1336,4,8,1,4532,1751,1399,0,1,171,1,4.97,113,11.72,353,1
2023,99,1191,1632,4,5,1,4636,1829,1428,0,1,107,1,3.5,77,13.42,406,1
2009,72,1693,1304,5,9,0,4706,1913,1382,0,0,199,1,5.12,110,13.45,436,0
2016,86,800,850,4,7,0,4339,1896,1406,0,0,100,1,3.5,85,11.55,492,0
2019,162,1146,1724,5,4,0,4472,1785,1470,0,1,186,1,4.56,103,13.16,460,1
2022,126,1989,1125,2,3,0,5040,1849,1392,2,1,152,1,4.25,108,12.4,288,3
2005,95,2229,1380,5,2,0,4961,1822,1524,2,0,226,1,5.5,127,12.29,497,2
2016,119,1197,1055,5,8,1,4631,1788,1371,0,0,176,1,3.5,75,11.5,276,1
2009,203,1389,1123,4,4,1,4582,1834,1506,0,0,219,0,3.57,75,10.66,340,2
2012,127,2178,1272,4,6,1,4438,1832,1477,0,0,165,1,3.5,82,12.22,243,0
2024,117,1582,1608,4,4,0,4796,1793,1419,2,1,204,1,4.68,112,12.57,352,3
2018,194,1506,1604,4,8,0,4357,1920,1426,0,1,309,1,4.34,107,12.21,443,3
2022,158,2038,1246,4,2,0,4539,1752,1424,1,1,157,1,4.21,88,11.28,384,3
2008,142,1876,1519,4,9,0,4374,1894,1584,0,1,114,1,6.39,127,12.63,475,0
2017,116,2336,1302,4,7,1,4326,1951,1385,1,1,304,1,3.66,86,12.23,467,3
2023,78,2177,1422,5,2,0,4515,1952,1545,1,1,266,0,4.77,105,12.24,363,1
2006,93,1489,1432,4,6,0,4506,1804,1530,0,0,217,1,4.55,78,12.37,332,0
2022,121,1718,1548,5,9,0,4339,1767,1422,1,1,195,1,5.16,120,12.87,493,2
2011,131,1748,1241,2,6,0,4486,1654,1579,1,1,238,1,4.23,83,11.87,442,2
2013,154,1097,1361,4,6,1,4524,1777,1259,1,1,197,1,3.5,82,12.0,470,2
2005,162,1289,1448,4,8,0,4371,1978,1469,2,0,277,1,4.35,105,12.65,490,2
2021,149,2266,1416,4,6,0,4318,1656,1460,0,1,201,1,5.06,92,11.55,349,2
2009,149,981,1196,4,6,0,4465,1658,1451,0,0,181,0,3.5,79,11.09,317,0
2024,100,2278,1821,2,3,1,4705,1849,1516,2,1,252,1,4.26,89,13.16,403,3
2005,60,1922,1279,3,9,1,4820,1832,1417,0,0,171,1,4.65,103,12.62,341,0
2007,119,1709,1581,5,5,0,4558,1636,1435,0,1,253,1,5.56,109,12.57,320,0
2007,102,2049,1444,4,8,1,4428,1777,1541,1,0,148,0,4.32,79,12.35,299,0
2018,114,2018,1697,5,3,0,4496,1809,1440,1,0,186,1,5.74,137,12.47,368,1
2017,129,2385,851,4,6,0,5050,1660,1367,1,0,230,1,4.05,75,10.62,360,2
2009,90,1578,1903,5,9,0,4766,1859,1495,1,0,177,1,5.84,127,14.28,425,0
2007,96,1664,1340,4,6,0,4234,1676,1443,2,1,278,1,4.74,108,13.58,426,1
2010,136,1655,1087,5,2,1,4490,1873,1404,0,0,214,1,3.5,78,11.25,491,0
2008,145,2723,1425,4,5,1,4354,1798,1494,0,0,232,1,5.83,126,11.93,405,1
2019,114,2253,1954,4,2,0,4401,1726,1388,0,0,100,1,5.57,148,12.64,397,1
2023,160,1315,1519,3,5,0,4025,1653,1371,0,0,253,1,3.73,91,11.73,411,2
2013,131,1612,1087,2,5,0,4513,1755,1429,1,0,224,1,4.44,96,11.69,394,1
2011,99,1425,1278,3,7,1,4118,1774,1434,2,1,100,1,3.5,75,12.57,405,2
2015,142,1786,1724,4,6,1,4337,1772,1454,1,1,234,1,4.56,89,12.69,326,2
2011,215,1887,1044,4,6,0,4938,1734,1353,0,0,239,0,3.5,78,11.03,399,3
2008,113,2930,1348,5,8,1,4790,1765,1587,0,1,176,0,4.01,100,13.58,270,0
2006,187,864,1320,3,4,0,4257,1852,1504,2,1,153,1,3.84,90,11.35,472,3
2018,195,2296,1931,5,9,0,4210,1709,1461,0,0,134,0,7.14,156,11.88,391,2
2020,200,1999,1320,3,7,0,4245,1765,1468,0,0,220,0,4.76,94,11.27,417,3
2015,107,1428,1719,4,5,1,3967,1819,1249,0,1,221,1,3.96,75,13.54,243,0
2018,221,1705,1224,4,6,0,4225,1780,1523,0,1,206,1,3.82,84,10.48,288,3
2007,145,1531,1193,4,2,0,4428,1851,1368,0,1,341,1,4.98,102,11.66,323,0
2015,130,1805,1642,4,2,0,4206,1907,1490,1,0,217,1,5.43,124,12.95,194,1
2018,131,2285,1547,5,9,0,4721,1754,1354,1,1,228,1,5.16,102,12.72,473,2
2017,164,1019,963,2,7,1,4491,1799,1528,1,1,123,1,3.5,78,10.64,434,3
2005,142,2439,1551,4,5,1,4354,1600,1407,1,0,237,1,5.24,107,12.55,375,2
2007,133,1593,1552,2,5,0,5005,1754,1432,0,1,275,1,4.34,90,12.21,484,0
2024,191,2534,1240,5,8,0,4707,1836,1572,1,0,165,0,4.35,98,11.6,222,3
2010,111,1987,1447,3,9,1,4525,1692,1529,1,1,345,1,4.94,99,12.6,286,1
2009,98,2400,1459,4,4,0,5033,1889,1339,1,0,185,1,5.67,124,11.76,484,1
2016,172,2065,1272,5,9,0,4880,1631,1394,0,1,227,1,4.6,95,11.16,449,2
2019,168,2326,1247,4,2,1,4304,1890,1465,2,1,196,0,4.27,93,11.84,365,3
2024,184,1810,1226,3,2,0,4598,1740,1431,0,1,195,1,3.62,75,12.02,419,3
2019,97,1365,1325,4,9,1,4380,1700,1514,1,1,100,0,3.5,75,12.67,386,1
2021,183,2119,1062,5,4,0,4095,1743,1395,0,1,270,0,3.91,90,10.85,328,3
2023,159,2138,1381,2,5,0,5048,1760,1299,0,0,100,1,4.52,107,12.58,340,3
2017,211,2834,1021,5,7,0,4934,1700,1376,0,0,294,0,4.63,107,9.76,298,3
2017,90,800,1411,3,3,0,4142,1671,1435,0,0,152,0,3.5,86,12.95,366,0
2015,149,1683,1371,3,3,1,4646,1740,1493,2,1,187,1,3.5,75,11.36,362,2
2009,129,2315,1135,5,7,0,4036,1858,1509,0,0,370,1,3.98,108,10.79,448,1
2005,76,1154,1604,4,8,0,4813,1814,1549,0,0,160,1,5.2,109,12.64,240,0
2007,111,1669,1873,4,2,0,4490,1889,1468,2,1,205,0,7.3,132,13.78,375,1
2022,185,2844,1721,5,7,0,4422,1733,1433,0,1,143,1,5.97,106,12.36,335,3
2011,121,2493,1053,3,3,1,4865,1753,1508,1,0,207,1,4.35,76,11.36,320,1
2006,111,1342,1708,5,9,0,4508,1755,1441,1,1,243,1,5.87,129,13.29,348,1
2007,175,2498,1446,4,2,0,4431,1793,1412,2,1,313,1,5.55,103,11.54,510,3
2007,180,2377,1379,5,4,0,4767,1818,1412,1,0,100,0,5.04,96,12.01,541,1
2012,179,2173,1244,4,9,0,4419,1922,1524,0,1,214,1,5.06,118,11.42,186,2
2018,108,1975,1390,4,7,1,4756,1838,1568,2,1,254,0,3.87,75,12.74,472,3
2021,138,1903,1736,5,7,0,4506,1795,1555,1,0,273,1,5.59,124,12.07,233,3
2021,181,1348,1527,4,6,1,4742,1890,1322,0,0,172,1,3.52,79,11.64,280,2
2024,114,1525,1289,2,4,0,4685,1719,1537,0,0,224,1,4.88,119,11.5,295,0
2020,110,2151,1225,4,7,0,4732,1676,1360,1,1,331,1,3.66,82,12.44,260,3
2010,173,1855,1288,4,6,0,4217,1835,1422,0,0,241,1,4.89,94,10.62,471,2
2014,202,2711,1537,4,9,0,5045,1795,1496,2,0,346,1,7.1,142,11.74,532,3
2017,94,1618,1855,5,5,0,4459,1791,1343,0,0,146,1,6.01,149,13.8,215,0
2008,60,800,1129,4,4,1,5011,1856,1351,0,0,176,1,3.5,83,12.56,440,0
2018,82,1618,1391,5,2,0,4335,1754,1389,1,0,221,1,4.5,95,13.1,408,1
2005,100,1924,1296,4,3,0,4427,1772,1585,0,0,157,0,5.0,118,12.81,334,0
2009,134,1977,1205,2,4,0,4430,1812,1536,0,0,258,1,4.97,117,11.47,339,0
2022,165,1819,1490,2,8,0,4838,1833,1378,0,0,151,1,4.52,96,11.59,361,2
2011,134,1373,1528,2,7,1,4383,1860,1461,0,1,239,0,4.1,94,12.29,343,0
2024,112,2534,1040,4,3,1,4625,1791,1460,0,0,128,1,3.68,75,11.52,290,1
2021,146,1453,1135,4,2,0,4055,1802,1474,2,0,167,1,3.5,81,11.22,350,3
2009,102,2142,1688,4,6,1,4368,1600,1393,1,0,234,1,5.62,124,12.84,380,0
2023,138,1642,1470,4,6,0,4570,1879,1565,0,0,255,1,5.17,112,12.77,390,2
2022,114,1187,1521,5,9,0,4475,1655,1419,0,1,161,1,3.76,78,12.74,273,2
2024,247,2494,1267,5,6,0,3967,1778,1515,1,1,128,1,4.77,119,10.43,427,3
2013,173,800,1297,5,8,0,4650,1984,1315,0,0,252,1,3.76,77,11.91,257,1
2023,107,1360,1505,5,4,0,4228,1755,1481,2,1,158,1,4.08,83,12.3,307,2
2011,100,2003,1268,5,7,0,5064,1654,1461,0,1,243,0,5.24,101,12.34,277,0
2012,122,1608,1116,4,9,1,4451,1910,1558,0,1,297,1,3.67,75,12.03,206,1
2015,74,2163,1391,4,2,0,5157,1736,1242,0,1,258,1,4.86,105,13.2,397,0
2012,111,1737,1616,2,2,0,4697,1768,1494,1,0,127,1,5.61,114,12.17,304,0
2005,110,1561,1136,2,9,0,4639,1768,1515,0,1,294,1,3.76,91,11.43,490,0
2019,175,2869,1653,5,3,0,4367,1840,1428,0,1,286,1,6.46,144,11.74,346,3
2013,123,1678,1565,3,5,1,4472,1843,1555,2,0,183,1,4.68,103,12.1,452,2
2021,108,1709,1178,5,9,1,4636,1771,1618,2,0,193,1,3.5,75,12.32,299,3
2008,86,1246,1393,4,4,0,3944,1870,1520,1,0,305,0,4.53,97,12.5,308,0
2009,93,1414,1381,2,8,0,4793,1709,1514,0,1,238,1,4.32,108,12.82,423,0
2019,137,2113,1548,5,2,0,4168,1835,1558,0,0,245,1,6.05,146,11.89,324,0
2018,131,2071,1557,5,8,1,4431,1731,1485,1,1,285,1,5.13,112,12.36,289,3
2015,185,1790,1069,5,3,1,3716,1837,1548,1,0,252,1,3.5,81,10.96,362,3
2017,115,1439,1058,4,7,0,4637,1727,1498,2,1,389,0,3.65,86,11.91,479,2
2022,182,2133,1646,5,2,0,4721,1746,1395,0,1,303,1,7.0,159,12.02,414,3
2022,150,937,1419,4,9,0,4588,1899,1366,0,1,229,1,3.57,82,12.46,422,2
2022,140,1619,1495,4,6,1,4599,1691,1544,2,0,227,1,4.61,101,11.85,591,3
2024,60,1664,1474,4,6,0,4398,1687,1498,2,1,202,0,5.98,127,13.03,440,1
2011,88,1367,1771,4,5,0,4550,1827,1396,0,1,293,1,5.51,141,13.34,332,0
2020,170,1867,1093,5,9,1,4855,1759,1452,2,0,148,1,3.5,89,10.68,398,3
2010,196,1457,1661,5,4,1,4383,1746,1567,1,1,274,1,3.51,75,12.33,267,3
2022,148,1389,1189,5,9,0,4651,1769,1312,0,0,184,1,4.26,94,10.78,348,2
2023,171,2693,1572,4,8,0,4716,1951,1377,1,0,109,1,6.32,169,12.05,512,3
2013,124,2162,1723,4,2,0,4438,1698,1506,0,1,280,1,6.63,152,12.23,418,0
2015,125,2392,1049,4,2,0,4574,1759,1516,0,1,246,1,4.46,104,10.92,274,1
2007,113,1818,1491,5,6,0,4569,1794,1356,1,0,238,0,5.84,135,12.4,312,0
2006,179,2275,1323,4,5,1,4362,1705,1370,0,0,202,1,5.1,108,11.39,238,2
2008,154,2183,1320,2,4,0,5200,1778,1463,2,0,219,1,5.53,119,11.51,592,3
2005,131,2400,1402,4,8,0,4380,1819,1562,0,1,182,1,5.59,133,11.43,334,0
2012,127,2978,1131,4,4,0,5001,1708,1451,0,1,301,1,5.2,100,12.24,276,1
2024,162,1680,1153,5,8,0,4815,1870,1264,0,1,303,0,3.71,90,11.83,519,2
2019,153,1924,1554,5,2,0,3916,1689,1532,2,1,218,1,5.18,130,11.96,371,3
2016,107,1769,1601,4,7,1,4578,1769,1448,0,1,221,1,4.15,86,13.48,287,0
2019,209,800,1251,5,6,1,4804,1807,1413,0,0,238,1,3.5,75,10.53,300,3
2006,150,1097,1032,5,6,1,4742,2035,1357,2,0,276,0,3.5,87,11.06,280,1
2018,140,1805,1964,5,9,0,4243,1640,1545,0,0,235,1,5.97,130,12.71,352,1
2015,199,2112,1663,4,3,0,4581,1803,1471,0,0,193,1,5.74,121,11.3,361,2
2007,181,1508,1480,5,2,1,4158,1982,1482,1,0,207,1,3.57,81,10.95,407,2
2015,136,2364,1137,5,5,0,4204,1733,1478,2,1,238,0,3.91,78,11.55,289,3
2018,161,2438,1248,2,6,0,4436,1868,1485,2,1,212,1,4.7,85,11.86,324,3
2013,97,1590,1451,3,7,1,4560,1798,1517,2,0,198,1,3.91,82,12.37,412,2
2023,114,2509,1154,5,5,1,4971,1666,1587,0,0,296,0,4.84,97,11.97,497,1
2024,60,2673,1787,4,8,1,4609,1812,1365,0,1,247,1,5.74,112,14.23,556,1
2012,189,2029,1425,3,6,0,4813,1709,1444,0,1,277,1,5.74,119,12.22,486,1
2023,64,1307,1489,5,6,0,4157,1787,1413,1,1,168,1,4.61,96,13.65,258,1
2009,167,2532,1137,2,3,0,4169,1660,1584,2,0,272,0,5.1,110,11.07,339,3
2007,107,1716,1167,4,9,1,4364,1839,1427,0,0,223,1,3.5,75,11.94,432,0
2017,101,1609,1197,4,2,0,5014,1600,1321,0,0,206,1,4.29,102,11.91,301,0
2008,132,1857,1460,4,6,0,4116,1767,1447,2,1,180,1,5.53,119,12.03,251,2
2011,151,1530,1326,4,3,1,4045,1883,1391,0,0,183,1,3.5,75,11.14,221,1
2013,164,2335,1320,2,8,1,4483,1822,1390,1,0,193,1,4.71,96,12.14,369,3
2018,211,2188,1469,4,2,0,4851,1752,1414,0,1,229,1,5.22,124,11.08,317,3
2021,154,2409,1447,3,9,0,4031,1761,1345,2,1,217,1,4.59,104,12.31,328,3
2022,175,2090,1757,4,4,0,4431,1746,1295,0,1,343,1,5.58,148,13.04,259,3
2017,116,1403,1343,4,3,0,4110,1998,1606,1,0,251,1,4.55,81,12.16,402,1
2024,169,1720,1142,5,2,0,4926,1776,1440,2,0,237,0,4.17,99,10.82,311,3
2019,146,2238,1389,5,3,1,4706,1779,1375,1,1,216,1,4.25,97,12.22,267,3
2022,121,1597,1752,5,3,0,4584,1721,1500,1,1,174,1,6.08,99,13.72,275,2
2016,136,3260,1255,5,9,0,4491,1742,1556,0,0,173,0,6.22,145,11.28,257,1
2007,138,1679,1404,5,4,0,4436,1829,1310,0,0,243,1,4.18,91,11.58,418,0
2009,148,1507,1303,2,4,0,4545,1731,1414,0,0,130,1,3.87,85,11.41,439,0
2013,156,2374,1491,5,7,1,4316,1716,1472,0,0,320,1,5.1,107,12.21,306,2
2021,120,2174,1455,4,5,0,4247,1736,1382,1,0,317,0,4.73,108,12.58,297,2
2013,110,1786,1192,4,8,1,4181,1752,1486,0,1,133,1,3.5,75,11.87,552,0
2005,170,1685,1335,4,5,1,4508,1794,1351,0,0,295,1,4.16,82,11.45,446,0
2013,72,2013,1623,3,7,0,4272,1741,1396,0,0,289,1,5.62,135,13.53,498,0
2018,115,2218,1661,4,8,0,4759,1765,1440,2,0,290,1,5.58,123,12.25,428,3
2024,202,2181,1619,3,9,0,3892,1720,1484,2,0,263,1,4.88,116,11.55,373,3
2008,60,1649,1604,5,2,1,4670,1879,1453,0,0,321,1,5.72,149,13.45,400,0
2011,112,2016,1310,4,6,0,4660,1787,1395,0,0,174,1,4.18,81,12.34,518,0
2014,168,2222,1302,3,5,0,4859,1755,1420,0,0,195,0,4.76,97,11.65,579,1
2014,74,2182,1620,5,5,1,4431,1803,1280,0,0,259,0,5.64,111,12.57,409,0
2024,244,800,1103,4,5,0,4066,1776,1621,0,1,225,1,3.5,77,10.29,382,3
2012,60,1355,1377,5,5,0,4235,1655,1417,2,1,136,1,3.92,100,12.84,459,0
2015,197,1412,935,5,2,1,4834,1766,1426,0,0,272,1,3.5,76,10.39,453,2
2010,202,1685,1298,4,6,0,4415,1912,1471,0,1,284,0,5.13,125,11.38,368,2
2006,177,1890,1218,4,5,0,4383,1820,1495,0,0,209,0,5.02,130,11.06,322,1
2012,131,2261,1096,4,2,0,4333,1874,1477,0,0,245,1,3.5,75,11.5,315,1
2013,154,2109,1534,2,8,0,4485,1726,1395,0,0,280,1,4.89,105,12.89,519,1
2008,104,1737,1211,4,9,0,4437,1661,1317,0,0,100,1,4.72,98,12.71,341,0
2018,172,1812,1301,3,2,1,4049,1724,1436,1,0,189,1,4.46,97,11.71,342,3
2011,95,2680,1328,4,7,1,4329,1888,1386,2,0,170,1,4.53,86,12.33,345,2
2006,129,1494,1211,5,4,1,4797,1700,1405,0,1,213,0,3.89,94,12.74,275,0
2015,180,1952,1741,5,3,0,4926,1716,1449,0,0,148,1,5.18,109,11.86,433,1
2010,95,2583,1270,5,6,1,4468,1868,1469,0,0,146,1,3.71,75,11.48,376,0
2019,125,1973,1440,3,5,0,4353,1760,1553,0,1,235,0,4.36,87,12.34,417,1
2005,147,800,1071,5,6,0,4899,1764,1438,1,0,332,1,3.5,75,10.79,514,1
2020,86,1987,1276,3,7,1,4452,1810,1311,0,1,148,1,3.78,79,11.62,360,1
2015,187,1606,1312,5,8,0,4160,1787,1496,0,0,319,1,4.72,99,10.73,383,2
2019,154,1743,1316,5,7,0,4466,1756,1524,2,0,280,1,3.5,79,11.41,318,3
2012,79,2326,1248,5,4,0,4706,1800,1318,2,0,283,1,5.82,123,12.15,464,1
2022,138,2035,1427,5,5,1,4958,1723,1498,2,1,302,1,3.91,85,12.38,429,3
2015,109,1668,1775,4,2,1,4361,1777,1464,0,1,197,0,6.35,136,13.52,474,0
2024,114,2246,1359,4,5,0,4661,1832,1406,0,0,290,0,5.0,121,12.38,527,1
2010,143,2018,1358,5,4,0,4407,1695,1463,0,0,131,1,4.14,97,11.32,260,1
2022,112,1853,1296,4,2,1,4836,1763,1480,2,0,174,1,3.53,75,12.33,529,2
2018,179,1951,2015,4,8,1,4578,1689,1497,0,1,242,1,5.49,128,13.56,269,2
2023,112,1927,1788,4,4,1,4580,1840,1541,1,1,269,1,5.85,116,13.17,290,2
2008,179,1630,1529,3,5,0,4216,1829,1448,2,1,140,1,5.35,108,11.85,198,3
2015,138,1570,1565,4,6,1,4410,1855,1449,1,1,108,0,4.91,111,12.7,518,1
2023,174,1813,1218,3,5,0,4408,1863,1643,1,1,247,1,3.63,75,11.63,335,3
2009,118,1323,1354,4,2,0,3600,1862,1364,0,0,240,1,3.99,83,12.09,415,0
2024,120,1171,1444,5,8,0,4753,1837,1427,2,0,264,1,4.12,78,12.4,327,2
2024,94,2450,1421,5,9,0,4500,1718,1421,0,0,218,1,5.29,101,12.12,530,0
2014,163,1680,1182,5,6,0,4442,1855,1511,2,1,144,1,3.59,81,10.72,267,3
2019,178,1788,1201,5,9,1,4397,1707,1538,0,1,291,1,3.55,75,11.06,375,3
2014,225,1732,1519,5,3,0,4510,1967,1343,2,0,269,0,5.73,145,10.95,279,3
2018,192,1812,1469,4,2,1,4573,1803,1548,0,0,233,1,3.96,94,11.38,357,3
2022,150,1811,875,5,5,1,4121,1827,1354,0,0,354,1,3.5,76,10.51,496,2
2019,132,1833,1415,3,8,0,4539,1681,1658,0,1,237,1,4.52,94,11.9,407,2
2010,156,1398,1704,3,9,0,4536,1866,1396,0,1,314,1,5.74,126,12.64,409,2
2016,139,2266,1234,3,9,1,4511,1874,1538,0,1,214,1,3.88,79,12.02,451,2
2021,199,1454,1451,4,2,0,4069,1654,1428,0,0,100,1,4.66,113,11.18,323,2
2016,178,2317,1035,2,2,1,4462,1735,1506,0,0,153,1,3.97,75,10.55,266,2
2010,107,841,1596,5,8,0,4128,1742,1389,1,1,100,1,4.43,96,12.96,270,0
2020,112,1269,1119,3,9,1,4604,1728,1460,0,0,209,0,3.5,75,11.45,336,1
2019,195,2296,1085,4,4,0,4887,1891,1451,1,0,294,1,4.09,93,10.8,495,3
2017,152,1726,1315,4,8,1,4757,1953,1457,0,0,120,0,4.37,97,11.37,386,0
2011,131,1464,1973,4,7,0,4403,1695,1513,0,0,266,1,6.25,133,12.37,333,0
2016,187,1988,1242,5,7,0,4345,1864,1414,1,1,206,0,4.52,105,12.0,383,3
2017,124,1277,1083,5,3,0,4337,1759,1423,0,1,277,1,3.5,75,11.86,310,2
2009,129,1838,1506,4,4,1,4604,1890,1344,2,1,245,1,5.0,115,12.85,458,3
2023,122,800,1449,4,7,0,4308,1600,1438,2,1,163,1,3.92,89,12.39,443,3
2016,62,1574,1799,4,5,1,4346,1745,1410,0,1,258,1,4.36,90,13.83,304,0
2006,175,1475,1081,4,8,0,3771,1877,1520,0,0,221,1,4.28,104,10.87,519,1
2010,92,2070,1002,2,9,1,4254,1719,1503,0,1,277,1,3.5,75,11.99,263,0
2021,117,2238,1315,5,2,0,4274,1875,1391,0,1,340,1,5.42,101,12.2,414,2
2018,110,1373,1485,5,7,1,4345,1739,1485,0,1,211,1,4.01,88,12.34,348,0
2015,169,2604,1480,2,9,0,4857,1871,1555,1,0,322,1,5.82,129,11.96,463,3
2014,137,1504,1658,2,9,0,4106,1827,1433,0,1,217,1,4.8,102,12.73,449,1
2012,141,800,1026,4,2,1,4114,1746,1355,0,0,260,1,3.5,75,11.93,377,1
2023,73,800,1190,4,8,1,4677,1719,1647,0,1,234,1,3.5,76,12.22,409,0
2012,137,2569,1360,4,2,1,4216,1766,1494,1,1,183,0,4.3,97,11.96,247,2
2021,81,1756,1598,4,4,0,4454,1873,1506,0,0,231,1,5.14,104,12.99,245,0
2006,152,1476,1509,4,8,0,4553,1779,1650,2,0,196,1,5.32,102,11.21,382,2
2015,155,1426,1289,4,2,0,4507,1727,1385,0,0,257,1,4.03,94,11.16,405,0
2010,139,1254,1142,4,6,1,4275,2046,1474,1,1,159,1,3.5,75,10.85,330,1
2013,222,2476,1609,2,6,0,4770,1654,1298,1,1,165,1,5.97,146,11.33,437,3
2017,161,1758,1625,4,2,0,4939,1762,1489,0,0,276,0,5.05,125,12.16,486,1
2006,164,2695,2058,2,6,0,4209,1823,1481,0,1,256,1,8.56,179,13.23,218,1
2006,146,1700,1349,5,7,1,4423,1696,1387,2,1,258,1,3.5,89,12.4,409,3
2016,132,800,1790,4,5,0,4776,1779,1381,0,1,257,1,5.27,113,13.12,555,1
2018,179,2222,1096,4,6,0,4441,1746,1435,1,0,286,1,3.82,83,11.23,370,3
2006,184,1616,1259,4,2,0,4210,1661,1431,2,1,252,0,4.48,98,11.56,369,2
2024,88,1681,1227,5,9,1,4376,1816,1576,0,0,279,1,3.5,76,11.3,380,1
2013,182,2584,1279,3,9,0,4744,1689,1430,0,0,177,1,5.36,127,11.22,428,1
2024,161,1668,1178,4,9,1,4211,1719,1437,0,0,255,1,3.5,75,10.6,180,2
2007,178,2381,1259,5,8,0,4576,1878,1435,0,1,179,1,5.34,110,11.68,422,2
2022,159,1798,1379,5,9,0,4613,1690,1321,2,1,149,0,3.8,81,12.4,345,3
2017,90,1424,1282,4,5,0,4312,1828,1410,2,1,210,1,3.5,75,13.07,432,2
2021,93,2054,1554,4,6,0,4667,1874,1341,0,1,263,1,5.27,105,13.17,328,1
2021,213,1500,1372,5,5,0,4696,1859,1460,0,1,225,0,4.56,102,11.23,376,3
2008,150,2414,1392,2,8,0,4793,1817,1274,0,0,331,1,5.17,114,11.22,414,1
2008,83,2280,1754,3,2,0,4774,1761,1359,0,1,265,1,7.54,157,13.85,473,0
2024,154,1831,1470,4,7,1,4067,1667,1470,1,0,249,1,3.78,81,11.97,356,3
2013,126,2105,1431,4,4,1,4763,1791,1281,0,0,231,1,4.86,95,12.03,417,0
2009,66,2082,1388,4,4,1,4672,1815,1325,0,0,143,1,3.5,75,12.25,291,0
